#reqtime=1732322987.962,2024-11-23 00:49:47.962,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=189&dataTypes.0=990.3586812447757&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,KOSM_east,KOSM_north,KOSM_up
1625659200.000,2021-07-07 12:00:00,         0.436820,        -0.159914,        -0.341356
1625745600.000,2021-07-08 12:00:00,         0.436265,        -0.156439,        -0.339854
1625832000.000,2021-07-09 12:00:00,         0.439726,        -0.161301,        -0.325118
1625918400.000,2021-07-10 12:00:00,         0.438667,        -0.157944,        -0.347039
1626004800.000,2021-07-11 12:00:00,         0.441186,        -0.155619,        -0.339759
1626091200.000,2021-07-12 12:00:00,         0.440112,        -0.159739,        -0.346924
1626177600.000,2021-07-13 12:00:00,         0.438625,        -0.159428,        -0.335770
1626264000.000,2021-07-14 12:00:00,         0.438137,        -0.158949,        -0.332902
1626350400.000,2021-07-15 12:00:00,         0.439714,        -0.159380,        -0.343966
1626436800.000,2021-07-16 12:00:00,         0.435411,        -0.161678,        -0.327868
1626523200.000,2021-07-17 12:00:00,         0.439432,        -0.155944,        -0.349356
1626609600.000,2021-07-18 12:00:00,         0.442743,        -0.157751,        -0.356928
1626696000.000,2021-07-19 12:00:00,         0.436114,        -0.161850,        -0.359188
1626782400.000,2021-07-20 12:00:00,         0.441155,        -0.159799,        -0.360158
1626868800.000,2021-07-21 12:00:00,         0.441412,        -0.161298,        -0.363441
1626955200.000,2021-07-22 12:00:00,         0.437599,        -0.167377,        -0.344771
1627041600.000,2021-07-23 12:00:00,         0.437679,        -0.161663,        -0.356961
1627128000.000,2021-07-24 12:00:00,         0.438641,        -0.159289,        -0.370241
1627214400.000,2021-07-25 12:00:00,         0.444715,        -0.158635,        -0.358559
1627300800.000,2021-07-26 12:00:00,         0.441726,        -0.160642,        -0.351815
1627387200.000,2021-07-27 12:00:00,         0.440244,        -0.164906,        -0.358008
1627473600.000,2021-07-28 12:00:00,         0.438630,        -0.160923,        -0.359576
1627560000.000,2021-07-29 12:00:00,         0.437074,        -0.162483,        -0.334643
1627646400.000,2021-07-30 12:00:00,         0.437021,        -0.161100,        -0.332829
1627732800.000,2021-07-31 12:00:00,         0.437346,        -0.162011,        -0.348826
1627819200.000,2021-08-01 12:00:00,         0.439005,        -0.161737,        -0.342051
1627905600.000,2021-08-02 12:00:00,         0.438093,        -0.166975,        -0.350557
1627992000.000,2021-08-03 12:00:00,         0.436372,        -0.166248,        -0.341012
1628078400.000,2021-08-04 12:00:00,         0.441014,        -0.160688,        -0.347730
1628164800.000,2021-08-05 12:00:00,         0.437658,        -0.164786,        -0.341114
1628251200.000,2021-08-06 12:00:00,         0.444904,        -0.161069,        -0.360099
1628337600.000,2021-08-07 12:00:00,         0.437307,        -0.164022,        -0.344660
1628424000.000,2021-08-08 12:00:00,         0.434691,        -0.164670,        -0.346477
1628510400.000,2021-08-09 12:00:00,         0.434701,        -0.165862,        -0.331432
1628596800.000,2021-08-10 12:00:00,         0.437941,        -0.164160,        -0.348543
1628769600.000,2021-08-12 12:00:00,         0.437583,        -0.166921,        -0.338915
1628856000.000,2021-08-13 12:00:00,         0.434808,        -0.160078,        -0.346540
1628942400.000,2021-08-14 12:00:00,         0.436055,        -0.165444,        -0.355048
1629028800.000,2021-08-15 12:00:00,         0.432374,        -0.170660,        -0.344246
1629115200.000,2021-08-16 12:00:00,         0.433157,        -0.168351,        -0.351395
1629201600.000,2021-08-17 12:00:00,         0.435613,        -0.169826,        -0.334089
1629288000.000,2021-08-18 12:00:00,         0.433774,        -0.167489,        -0.350965
1629374400.000,2021-08-19 12:00:00,         0.433881,        -0.167917,        -0.353966
1629460800.000,2021-08-20 12:00:00,         0.436606,        -0.166376,        -0.346943
1629547200.000,2021-08-21 12:00:00,         0.437707,        -0.167208,        -0.343949
1629633600.000,2021-08-22 12:00:00,         0.435462,        -0.170502,        -0.342351
1629720000.000,2021-08-23 12:00:00,         0.437810,        -0.164879,        -0.333725
1629806400.000,2021-08-24 12:00:00,         0.434052,        -0.172458,        -0.360057
1629892800.000,2021-08-25 12:00:00,         0.423796,        -0.175028,        -0.350219
1629979200.000,2021-08-26 12:00:00,         0.419492,        -0.178701,        -0.321193
1630065600.000,2021-08-27 12:00:00,         0.415398,        -0.182189,        -0.322956
1630152000.000,2021-08-28 12:00:00,         0.397837,        -0.184767,        -0.313013
1630238400.000,2021-08-29 12:00:00,         0.380700,        -0.187528,        -0.284669
1630324800.000,2021-08-30 12:00:00,         0.371608,        -0.184795,        -0.286556
1630411200.000,2021-08-31 12:00:00,         0.370343,        -0.185027,        -0.288397
1630497600.000,2021-09-01 12:00:00,         0.372257,        -0.183362,        -0.277454
1630584000.000,2021-09-02 12:00:00,         0.373850,        -0.183798,        -0.282676
1630670400.000,2021-09-03 12:00:00,         0.376353,        -0.185565,        -0.287526
1630756800.000,2021-09-04 12:00:00,         0.376265,        -0.176950,        -0.270740
1630843200.000,2021-09-05 12:00:00,         0.374104,        -0.176471,        -0.267920
1630929600.000,2021-09-06 12:00:00,         0.372575,        -0.179888,        -0.239504
1631016000.000,2021-09-07 12:00:00,         0.373155,        -0.178631,        -0.256311
1631102400.000,2021-09-08 12:00:00,         0.374206,        -0.176389,        -0.260167
1631188800.000,2021-09-09 12:00:00,         0.374661,        -0.177252,        -0.272623
1631275200.000,2021-09-10 12:00:00,         0.373271,        -0.179458,        -0.261521
1631361600.000,2021-09-11 12:00:00,         0.374311,        -0.177632,        -0.256521
1631448000.000,2021-09-12 12:00:00,         0.376932,        -0.178756,        -0.259211
1631534400.000,2021-09-13 12:00:00,         0.375582,        -0.179979,        -0.262964
1631620800.000,2021-09-14 12:00:00,         0.376921,        -0.179447,        -0.260269
1631707200.000,2021-09-15 12:00:00,         0.378027,        -0.178953,        -0.253922
1631793600.000,2021-09-16 12:00:00,         0.379793,        -0.178563,        -0.259756
1631880000.000,2021-09-17 12:00:00,         0.380758,        -0.178264,        -0.271704
1631966400.000,2021-09-18 12:00:00,         0.382127,        -0.179227,        -0.281203
1632052800.000,2021-09-19 12:00:00,         0.382755,        -0.176391,        -0.284126
1632139200.000,2021-09-20 12:00:00,         0.381284,        -0.176660,        -0.272730
1632225600.000,2021-09-21 12:00:00,         0.378700,        -0.182259,        -0.261674
1632312000.000,2021-09-22 12:00:00,         0.382527,        -0.178055,        -0.276785
1632398400.000,2021-09-23 12:00:00,         0.384100,        -0.177330,        -0.291870
1632484800.000,2021-09-24 12:00:00,         0.382865,        -0.179047,        -0.279800
1632571200.000,2021-09-25 12:00:00,         0.384997,        -0.181414,        -0.267526
1632657600.000,2021-09-26 12:00:00,         0.384676,        -0.182061,        -0.279794
1632744000.000,2021-09-27 12:00:00,         0.383146,        -0.174335,        -0.287461
1632830400.000,2021-09-28 12:00:00,         0.389731,        -0.176265,        -0.287085
1632916800.000,2021-09-29 12:00:00,         0.381652,        -0.180636,        -0.278241
1633003200.000,2021-09-30 12:00:00,         0.384352,        -0.185427,        -0.280502
1633089600.000,2021-10-01 12:00:00,         0.392857,        -0.177092,        -0.268662
1633176000.000,2021-10-02 12:00:00,         0.383883,        -0.174281,        -0.278681
1633262400.000,2021-10-03 12:00:00,         0.384213,        -0.173321,        -0.270648
1633348800.000,2021-10-04 12:00:00,         0.390657,        -0.173589,        -0.289651
1633435200.000,2021-10-05 12:00:00,         0.388074,        -0.171021,        -0.282429
1633521600.000,2021-10-06 12:00:00,         0.390400,        -0.172349,        -0.278711
1633608000.000,2021-10-07 12:00:00,         0.394558,        -0.174147,        -0.279569
1633694400.000,2021-10-08 12:00:00,         0.393170,        -0.175906,        -0.294941
1633780800.000,2021-10-09 12:00:00,         0.394037,        -0.177041,        -0.278700
1633867200.000,2021-10-10 12:00:00,         0.397062,        -0.169739,        -0.274184
1633953600.000,2021-10-11 12:00:00,         0.394877,        -0.170173,        -0.286081
1634040000.000,2021-10-12 12:00:00,         0.399689,        -0.176779,        -0.278365
1634126400.000,2021-10-13 12:00:00,         0.395195,        -0.174291,        -0.276657
1634212800.000,2021-10-14 12:00:00,         0.394090,        -0.169824,        -0.282599
1634299200.000,2021-10-15 12:00:00,         0.396956,        -0.171422,        -0.264911
1634385600.000,2021-10-16 12:00:00,         0.394974,        -0.173833,        -0.270179
1634472000.000,2021-10-17 12:00:00,         0.394648,        -0.172954,        -0.268873
1634558400.000,2021-10-18 12:00:00,         0.394728,        -0.173809,        -0.282403
1634644800.000,2021-10-19 12:00:00,         0.392134,        -0.173653,        -0.283684
1634731200.000,2021-10-20 12:00:00,         0.391785,        -0.172320,        -0.263794
1634817600.000,2021-10-21 12:00:00,         0.393722,        -0.170744,        -0.271845
1634904000.000,2021-10-22 12:00:00,         0.396984,        -0.171267,        -0.270594
1634990400.000,2021-10-23 12:00:00,         0.395267,        -0.174348,        -0.270476
1635076800.000,2021-10-24 12:00:00,         0.394023,        -0.173501,        -0.288627
1635163200.000,2021-10-25 12:00:00,         0.401993,        -0.174181,        -0.292103
1635249600.000,2021-10-26 12:00:00,         0.396061,        -0.173800,        -0.282936
1635336000.000,2021-10-27 12:00:00,         0.394871,        -0.176436,        -0.275647
1635422400.000,2021-10-28 12:00:00,         0.394025,        -0.170510,        -0.289493
1635508800.000,2021-10-29 12:00:00,         0.397110,        -0.173549,        -0.281761
1635595200.000,2021-10-30 12:00:00,         0.400305,        -0.173646,        -0.278565
1635681600.000,2021-10-31 12:00:00,         0.397524,        -0.173239,        -0.285105
1635768000.000,2021-11-01 12:00:00,         0.399174,        -0.173612,        -0.274296
1635854400.000,2021-11-02 12:00:00,         0.401065,        -0.173909,        -0.284218
1635940800.000,2021-11-03 12:00:00,         0.398896,        -0.172494,        -0.282238
1636027200.000,2021-11-04 12:00:00,         0.396935,        -0.173645,        -0.287682
1636113600.000,2021-11-05 12:00:00,         0.401116,        -0.168376,        -0.294556
1636200000.000,2021-11-06 12:00:00,         0.401359,        -0.171456,        -0.285167
1636286400.000,2021-11-07 12:00:00,         0.400819,        -0.173181,        -0.290186
1636372800.000,2021-11-08 12:00:00,         0.400203,        -0.174876,        -0.279482
1636459200.000,2021-11-09 12:00:00,         0.398686,        -0.176799,        -0.273883
1636545600.000,2021-11-10 12:00:00,         0.401057,        -0.175023,        -0.279590
1636632000.000,2021-11-11 12:00:00,         0.399076,        -0.174560,        -0.280306
1636718400.000,2021-11-12 12:00:00,         0.402296,        -0.175077,        -0.284446
1636804800.000,2021-11-13 12:00:00,         0.400247,        -0.176384,        -0.292352
1636891200.000,2021-11-14 12:00:00,         0.400174,        -0.175137,        -0.288682
1636977600.000,2021-11-15 12:00:00,         0.400013,        -0.174450,        -0.276052
1637064000.000,2021-11-16 12:00:00,         0.398132,        -0.177388,        -0.280452
1637150400.000,2021-11-17 12:00:00,         0.403284,        -0.179224,        -0.270617
1637236800.000,2021-11-18 12:00:00,         0.397271,        -0.173478,        -0.263639
1637323200.000,2021-11-19 12:00:00,         0.401984,        -0.177336,        -0.278545
1637409600.000,2021-11-20 12:00:00,         0.403033,        -0.176155,        -0.277017
1637496000.000,2021-11-21 12:00:00,         0.400847,        -0.173532,        -0.290789
1637582400.000,2021-11-22 12:00:00,         0.403130,        -0.176142,        -0.278088
1637668800.000,2021-11-23 12:00:00,         0.401939,        -0.173788,        -0.280940
1637755200.000,2021-11-24 12:00:00,         0.404324,        -0.176340,        -0.295265
1637841600.000,2021-11-25 12:00:00,         0.407892,        -0.176852,        -0.289665
1637928000.000,2021-11-26 12:00:00,         0.402889,        -0.173866,        -0.273769
1638014400.000,2021-11-27 12:00:00,         0.401713,        -0.174333,        -0.285998
1638100800.000,2021-11-28 12:00:00,         0.407071,        -0.173435,        -0.282183
1638187200.000,2021-11-29 12:00:00,         0.407192,        -0.171795,        -0.295947
1638273600.000,2021-11-30 12:00:00,         0.406347,        -0.175944,        -0.280627
1638360000.000,2021-12-01 12:00:00,         0.406132,        -0.176169,        -0.288982
1638446400.000,2021-12-02 12:00:00,         0.406789,        -0.176351,        -0.271262
1638532800.000,2021-12-03 12:00:00,         0.410550,        -0.172753,        -0.277141
1638878400.000,2021-12-07 12:00:00,         0.401297,        -0.172575,        -0.284436
1638964800.000,2021-12-08 12:00:00,         0.409046,        -0.175445,        -0.279282
1639051200.000,2021-12-09 12:00:00,         0.405750,        -0.176202,        -0.290606
1639137600.000,2021-12-10 12:00:00,         0.407452,        -0.171985,        -0.300213
1639224000.000,2021-12-11 12:00:00,         0.401047,        -0.175380,        -0.290618
1639310400.000,2021-12-12 12:00:00,         0.406855,        -0.169383,        -0.299740
1648641600.000,2022-03-30 12:00:00,         0.436681,        -0.195490,        -0.322860
1648728000.000,2022-03-31 12:00:00,         0.421567,        -0.180249,        -0.309542
1648900800.000,2022-04-02 12:00:00,         0.431080,        -0.175282,        -0.314740
1648987200.000,2022-04-03 12:00:00,         0.430129,        -0.178861,        -0.323213
1649160000.000,2022-04-05 12:00:00,         0.423402,        -0.182490,        -0.307180
1649246400.000,2022-04-06 12:00:00,         0.423491,        -0.182696,        -0.293698
1649332800.000,2022-04-07 12:00:00,         0.427203,        -0.178006,        -0.304570
1649419200.000,2022-04-08 12:00:00,         0.424897,        -0.179768,        -0.311212
1649505600.000,2022-04-09 12:00:00,         0.423712,        -0.181591,        -0.318132
1649592000.000,2022-04-10 12:00:00,         0.424595,        -0.181590,        -0.309435
1649678400.000,2022-04-11 12:00:00,         0.424200,        -0.180063,        -0.298068
1649764800.000,2022-04-12 12:00:00,         0.424926,        -0.180669,        -0.292744
1649851200.000,2022-04-13 12:00:00,         0.426218,        -0.183909,        -0.302446
1649937600.000,2022-04-14 12:00:00,         0.424583,        -0.181960,        -0.312822
1650024000.000,2022-04-15 12:00:00,         0.427090,        -0.179344,        -0.322795
1650110400.000,2022-04-16 12:00:00,         0.426310,        -0.176856,        -0.300917
1650196800.000,2022-04-17 12:00:00,         0.425999,        -0.182478,        -0.298810
1650283200.000,2022-04-18 12:00:00,         0.426470,        -0.180194,        -0.305833
1650369600.000,2022-04-19 12:00:00,         0.428615,        -0.179560,        -0.318527
1650456000.000,2022-04-20 12:00:00,         0.425901,        -0.181031,        -0.315635
1650542400.000,2022-04-21 12:00:00,         0.425179,        -0.182440,        -0.313484
1650628800.000,2022-04-22 12:00:00,         0.426192,        -0.180266,        -0.309238
1650715200.000,2022-04-23 12:00:00,         0.428725,        -0.180074,        -0.307984
1650801600.000,2022-04-24 12:00:00,         0.428283,        -0.181334,        -0.306531
1650888000.000,2022-04-25 12:00:00,         0.431890,        -0.181451,        -0.312737
1650974400.000,2022-04-26 12:00:00,         0.429605,        -0.183802,        -0.313200
1651060800.000,2022-04-27 12:00:00,         0.427621,        -0.184195,        -0.306247
1651147200.000,2022-04-28 12:00:00,         0.427516,        -0.182034,        -0.299631
1651233600.000,2022-04-29 12:00:00,         0.427448,        -0.182129,        -0.308770
1651320000.000,2022-04-30 12:00:00,         0.429329,        -0.179579,        -0.308148
1651406400.000,2022-05-01 12:00:00,         0.429272,        -0.182104,        -0.303911
1651492800.000,2022-05-02 12:00:00,         0.428678,        -0.183600,        -0.323132
1651579200.000,2022-05-03 12:00:00,         0.430984,        -0.184673,        -0.311939
1651665600.000,2022-05-04 12:00:00,         0.431105,        -0.183255,        -0.318600
1651752000.000,2022-05-05 12:00:00,         0.426787,        -0.182409,        -0.306769
1651838400.000,2022-05-06 12:00:00,         0.427945,        -0.181406,        -0.308973
1651924800.000,2022-05-07 12:00:00,         0.426675,        -0.184640,        -0.310315
1652011200.000,2022-05-08 12:00:00,         0.428024,        -0.185155,        -0.317007
1652097600.000,2022-05-09 12:00:00,         0.428236,        -0.184435,        -0.314983
1652184000.000,2022-05-10 12:00:00,         0.432232,        -0.177423,        -0.306833
1652270400.000,2022-05-11 12:00:00,         0.429782,        -0.182564,        -0.315554
1652356800.000,2022-05-12 12:00:00,         0.432431,        -0.181378,        -0.312402
1652443200.000,2022-05-13 12:00:00,         0.431418,        -0.183516,        -0.314187
1652529600.000,2022-05-14 12:00:00,         0.430285,        -0.181735,        -0.309486
1652616000.000,2022-05-15 12:00:00,         0.428609,        -0.183261,        -0.317673
1652702400.000,2022-05-16 12:00:00,         0.427157,        -0.182290,        -0.310347
1652788800.000,2022-05-17 12:00:00,         0.428161,        -0.185671,        -0.318837
1652875200.000,2022-05-18 12:00:00,         0.432385,        -0.187379,        -0.314933
1652961600.000,2022-05-19 12:00:00,         0.429494,        -0.187546,        -0.294932
1653048000.000,2022-05-20 12:00:00,         0.431710,        -0.185066,        -0.305677
1653134400.000,2022-05-21 12:00:00,         0.430537,        -0.184544,        -0.309859
1653220800.000,2022-05-22 12:00:00,         0.429406,        -0.185457,        -0.304110
1653307200.000,2022-05-23 12:00:00,         0.432517,        -0.185942,        -0.313228
1653393600.000,2022-05-24 12:00:00,         0.427749,        -0.185609,        -0.302998
1653480000.000,2022-05-25 12:00:00,         0.430681,        -0.184682,        -0.313639
1653566400.000,2022-05-26 12:00:00,         0.427511,        -0.185495,        -0.305333
1653652800.000,2022-05-27 12:00:00,         0.429268,        -0.187245,        -0.312187
1653739200.000,2022-05-28 12:00:00,         0.431977,        -0.187704,        -0.300321
1653825600.000,2022-05-29 12:00:00,         0.428385,        -0.187995,        -0.312658
1653912000.000,2022-05-30 12:00:00,         0.429522,        -0.185903,        -0.311664
1653998400.000,2022-05-31 12:00:00,         0.429908,        -0.188082,        -0.298273
1654084800.000,2022-06-01 12:00:00,         0.432285,        -0.184780,        -0.312906
1654171200.000,2022-06-02 12:00:00,         0.431913,        -0.188818,        -0.301655
1654257600.000,2022-06-03 12:00:00,         0.428155,        -0.186798,        -0.308585
1654344000.000,2022-06-04 12:00:00,         0.432317,        -0.186525,        -0.303100
1654430400.000,2022-06-05 12:00:00,         0.432555,        -0.187967,        -0.305231
1654516800.000,2022-06-06 12:00:00,         0.430730,        -0.187389,        -0.314953
1654603200.000,2022-06-07 12:00:00,         0.432729,        -0.186399,        -0.309727
1654689600.000,2022-06-08 12:00:00,         0.430875,        -0.186805,        -0.307945
1654776000.000,2022-06-09 12:00:00,         0.430168,        -0.186242,        -0.306147
1654862400.000,2022-06-10 12:00:00,         0.434346,        -0.185841,        -0.306732
1654948800.000,2022-06-11 12:00:00,         0.434508,        -0.181847,        -0.323607
1655035200.000,2022-06-12 12:00:00,         0.436819,        -0.187925,        -0.313041
1655121600.000,2022-06-13 12:00:00,         0.433595,        -0.189198,        -0.313514
1655208000.000,2022-06-14 12:00:00,         0.436431,        -0.188007,        -0.320660
1655294400.000,2022-06-15 12:00:00,         0.442107,        -0.186304,        -0.303367
1655380800.000,2022-06-16 12:00:00,         0.435108,        -0.180565,        -0.305139
1655467200.000,2022-06-17 12:00:00,         0.433384,        -0.185314,        -0.321125
1655553600.000,2022-06-18 12:00:00,         0.433628,        -0.188616,        -0.320759
1655640000.000,2022-06-19 12:00:00,         0.432510,        -0.187550,        -0.312389
1655726400.000,2022-06-20 12:00:00,         0.432740,        -0.188971,        -0.295083
1655812800.000,2022-06-21 12:00:00,         0.435958,        -0.186489,        -0.307774
1655899200.000,2022-06-22 12:00:00,         0.431070,        -0.184865,        -0.303645
1655985600.000,2022-06-23 12:00:00,         0.431397,        -0.187996,        -0.318943
1656072000.000,2022-06-24 12:00:00,         0.433509,        -0.188153,        -0.318276
1656158400.000,2022-06-25 12:00:00,         0.431477,        -0.189775,        -0.306371
1656244800.000,2022-06-26 12:00:00,         0.431015,        -0.187420,        -0.313681
1656331200.000,2022-06-27 12:00:00,         0.436344,        -0.187755,        -0.312203
1656417600.000,2022-06-28 12:00:00,         0.434427,        -0.182684,        -0.334754
1656504000.000,2022-06-29 12:00:00,         0.438974,        -0.185815,        -0.328884
1656590400.000,2022-06-30 12:00:00,         0.437261,        -0.189087,        -0.299867
1656676800.000,2022-07-01 12:00:00,         0.437835,        -0.187381,        -0.330511
1656763200.000,2022-07-02 12:00:00,         0.439258,        -0.190443,        -0.326393
1656849600.000,2022-07-03 12:00:00,         0.438034,        -0.188343,        -0.325755
1656936000.000,2022-07-04 12:00:00,         0.434452,        -0.185215,        -0.327881
1657022400.000,2022-07-05 12:00:00,         0.434309,        -0.186774,        -0.335350
1657108800.000,2022-07-06 12:00:00,         0.435665,        -0.184648,        -0.326500
1657195200.000,2022-07-07 12:00:00,         0.432624,        -0.186832,        -0.340162
1657281600.000,2022-07-08 12:00:00,         0.435882,        -0.184336,        -0.321985
1657368000.000,2022-07-09 12:00:00,         0.435773,        -0.190948,        -0.308165
1657454400.000,2022-07-10 12:00:00,         0.438557,        -0.189124,        -0.322722
1657540800.000,2022-07-11 12:00:00,         0.433715,        -0.192834,        -0.328932
1657627200.000,2022-07-12 12:00:00,         0.433138,        -0.190532,        -0.316847
1657713600.000,2022-07-13 12:00:00,         0.437932,        -0.189610,        -0.308692
1657800000.000,2022-07-14 12:00:00,         0.444246,        -0.189811,        -0.335929
1657886400.000,2022-07-15 12:00:00,         0.437098,        -0.188929,        -0.316876
1657972800.000,2022-07-16 12:00:00,         0.441158,        -0.185535,        -0.310536
1658059200.000,2022-07-17 12:00:00,         0.438144,        -0.189495,        -0.324891
1658145600.000,2022-07-18 12:00:00,         0.438287,        -0.188530,        -0.331807
1658232000.000,2022-07-19 12:00:00,         0.435418,        -0.187290,        -0.324785
1658318400.000,2022-07-20 12:00:00,         0.434969,        -0.191624,        -0.337175
1658404800.000,2022-07-21 12:00:00,         0.436186,        -0.190060,        -0.319314
1658491200.000,2022-07-22 12:00:00,         0.436847,        -0.187412,        -0.330013
1658577600.000,2022-07-23 12:00:00,         0.436583,        -0.192907,        -0.314047
1658664000.000,2022-07-24 12:00:00,         0.439268,        -0.190357,        -0.319289
1658750400.000,2022-07-25 12:00:00,         0.436249,        -0.191052,        -0.337369
1658836800.000,2022-07-26 12:00:00,         0.437029,        -0.186407,        -0.319672
1658923200.000,2022-07-27 12:00:00,         0.438031,        -0.192316,        -0.326116
1659009600.000,2022-07-28 12:00:00,         0.433957,        -0.195287,        -0.318824
1659096000.000,2022-07-29 12:00:00,         0.441437,        -0.199560,        -0.302100
1659182400.000,2022-07-30 12:00:00,         0.437673,        -0.194743,        -0.316253
1659268800.000,2022-07-31 12:00:00,         0.436987,        -0.194429,        -0.336812
1659355200.000,2022-08-01 12:00:00,         0.441834,        -0.190420,        -0.328650
1659441600.000,2022-08-02 12:00:00,         0.437636,        -0.195359,        -0.320611
1659614400.000,2022-08-04 12:00:00,         0.435546,        -0.190709,        -0.316264
1659700800.000,2022-08-05 12:00:00,         0.438068,        -0.191402,        -0.344741
1659787200.000,2022-08-06 12:00:00,         0.437959,        -0.193807,        -0.351580
1659873600.000,2022-08-07 12:00:00,         0.436184,        -0.192929,        -0.325125
1659960000.000,2022-08-08 12:00:00,         0.438219,        -0.192964,        -0.326098
1660046400.000,2022-08-09 12:00:00,         0.442610,        -0.192768,        -0.322771
1660132800.000,2022-08-10 12:00:00,         0.446803,        -0.188507,        -0.325602
1660219200.000,2022-08-11 12:00:00,         0.443617,        -0.192047,        -0.328013
1660305600.000,2022-08-12 12:00:00,         0.440333,        -0.191756,        -0.335268
1660392000.000,2022-08-13 12:00:00,         0.438878,        -0.194016,        -0.327831
1660478400.000,2022-08-14 12:00:00,         0.439852,        -0.194757,        -0.319359
1660564800.000,2022-08-15 12:00:00,         0.437342,        -0.192344,        -0.306829
1660651200.000,2022-08-16 12:00:00,         0.437361,        -0.196852,        -0.324785
1660737600.000,2022-08-17 12:00:00,         0.437090,        -0.197854,        -0.316866
1660824000.000,2022-08-18 12:00:00,         0.437416,        -0.196345,        -0.309098
1660996800.000,2022-08-20 12:00:00,         0.440283,        -0.193568,        -0.329642
1661083200.000,2022-08-21 12:00:00,         0.439529,        -0.195595,        -0.332141
1661169600.000,2022-08-22 12:00:00,         0.437580,        -0.197590,        -0.303726
1661256000.000,2022-08-23 12:00:00,         0.439733,        -0.197896,        -0.321268
1661342400.000,2022-08-24 12:00:00,         0.436759,        -0.193757,        -0.313739
1661428800.000,2022-08-25 12:00:00,         0.440003,        -0.193977,        -0.325069
1661515200.000,2022-08-26 12:00:00,         0.440693,        -0.193937,        -0.333343
1661601600.000,2022-08-27 12:00:00,         0.443243,        -0.196051,        -0.327523
1661688000.000,2022-08-28 12:00:00,         0.437624,        -0.196727,        -0.316743
1661774400.000,2022-08-29 12:00:00,         0.439047,        -0.198912,        -0.325869
1661860800.000,2022-08-30 12:00:00,         0.437704,        -0.197796,        -0.321694
1661947200.000,2022-08-31 12:00:00,         0.439899,        -0.195004,        -0.324879
1662033600.000,2022-09-01 12:00:00,         0.440697,        -0.196523,        -0.325732
1662120000.000,2022-09-02 12:00:00,         0.438743,        -0.195646,        -0.308228
1662206400.000,2022-09-03 12:00:00,         0.441117,        -0.199506,        -0.320043
1662292800.000,2022-09-04 12:00:00,         0.438544,        -0.197992,        -0.334918
1662379200.000,2022-09-05 12:00:00,         0.441532,        -0.195271,        -0.323723
1662465600.000,2022-09-06 12:00:00,         0.444945,        -0.197242,        -0.329446
1662552000.000,2022-09-07 12:00:00,         0.444538,        -0.194636,        -0.335813
1662638400.000,2022-09-08 12:00:00,         0.439091,        -0.196358,        -0.320138
1662724800.000,2022-09-09 12:00:00,         0.445284,        -0.198902,        -0.311156
1662811200.000,2022-09-10 12:00:00,         0.440012,        -0.195861,        -0.313016
1662897600.000,2022-09-11 12:00:00,         0.440112,        -0.198178,        -0.306621
1662984000.000,2022-09-12 12:00:00,         0.442475,        -0.197490,        -0.310326
1663070400.000,2022-09-13 12:00:00,         0.439363,        -0.200806,        -0.313721
1663156800.000,2022-09-14 12:00:00,         0.438247,        -0.198266,        -0.319058
1663243200.000,2022-09-15 12:00:00,         0.440118,        -0.199658,        -0.318673
1663329600.000,2022-09-16 12:00:00,         0.442912,        -0.198577,        -0.320732
1663416000.000,2022-09-17 12:00:00,         0.442116,        -0.200169,        -0.311875
1663502400.000,2022-09-18 12:00:00,         0.442880,        -0.199321,        -0.318150
1663588800.000,2022-09-19 12:00:00,         0.443496,        -0.196553,        -0.324938
1663675200.000,2022-09-20 12:00:00,         0.445186,        -0.198258,        -0.328875
1663761600.000,2022-09-21 12:00:00,         0.442897,        -0.200276,        -0.310450
1663848000.000,2022-09-22 12:00:00,         0.443853,        -0.201717,        -0.321415
1663934400.000,2022-09-23 12:00:00,         0.444307,        -0.201603,        -0.320536
1664020800.000,2022-09-24 12:00:00,         0.443392,        -0.201612,        -0.317966
1664107200.000,2022-09-25 12:00:00,         0.441656,        -0.199620,        -0.328887
1664193600.000,2022-09-26 12:00:00,         0.441966,        -0.200300,        -0.309431
1664280000.000,2022-09-27 12:00:00,         0.443794,        -0.200930,        -0.317178
1664366400.000,2022-09-28 12:00:00,         0.443132,        -0.201957,        -0.318105
