#reqtime=1732320420.931,2024-11-23 00:07:00.931,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=141&dataTypes.0=1257.626851381734&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,UWEV_east,UWEV_north,UWEV_up
1600516800.000,2020-09-19 12:00:00,         0.233514,        -0.334820,        -0.209218
1600603200.000,2020-09-20 12:00:00,         0.230530,        -0.332356,        -0.219199
1600689600.000,2020-09-21 12:00:00,         0.230415,        -0.329402,        -0.202553
1600776000.000,2020-09-22 12:00:00,         0.230561,        -0.332801,        -0.197932
1600862400.000,2020-09-23 12:00:00,         0.229170,        -0.332715,        -0.187928
1600948800.000,2020-09-24 12:00:00,         0.235048,        -0.331878,        -0.201208
1601035200.000,2020-09-25 12:00:00,         0.232005,        -0.328614,        -0.195310
1601121600.000,2020-09-26 12:00:00,         0.228557,        -0.332109,        -0.200501
1601208000.000,2020-09-27 12:00:00,         0.230696,        -0.332213,        -0.208929
1601294400.000,2020-09-28 12:00:00,         0.233613,        -0.331047,        -0.194779
1601380800.000,2020-09-29 12:00:00,         0.231760,        -0.329290,        -0.203700
1601467200.000,2020-09-30 12:00:00,         0.231360,        -0.334356,        -0.198544
1601553600.000,2020-10-01 12:00:00,         0.228975,        -0.330896,        -0.184503
1601640000.000,2020-10-02 12:00:00,         0.233988,        -0.330800,        -0.183335
1601726400.000,2020-10-03 12:00:00,         0.230774,        -0.329613,        -0.194152
1601812800.000,2020-10-04 12:00:00,         0.231155,        -0.330444,        -0.200967
1601899200.000,2020-10-05 12:00:00,         0.232086,        -0.329805,        -0.207372
1601985600.000,2020-10-06 12:00:00,         0.228630,        -0.328938,        -0.191105
1602072000.000,2020-10-07 12:00:00,         0.230526,        -0.331149,        -0.198438
1602158400.000,2020-10-08 12:00:00,         0.229432,        -0.329579,        -0.197985
1602244800.000,2020-10-09 12:00:00,         0.228081,        -0.331403,        -0.199478
1602331200.000,2020-10-10 12:00:00,         0.229355,        -0.330240,        -0.193388
1602417600.000,2020-10-11 12:00:00,         0.231419,        -0.330184,        -0.201148
1602504000.000,2020-10-12 12:00:00,         0.230392,        -0.328650,        -0.189745
1602590400.000,2020-10-13 12:00:00,         0.228794,        -0.329019,        -0.192381
1602676800.000,2020-10-14 12:00:00,         0.225399,        -0.327837,        -0.195436
1602763200.000,2020-10-15 12:00:00,         0.225451,        -0.327835,        -0.203091
1602849600.000,2020-10-16 12:00:00,         0.225371,        -0.326443,        -0.200255
1602936000.000,2020-10-17 12:00:00,         0.225898,        -0.328489,        -0.191680
1603022400.000,2020-10-18 12:00:00,         0.225038,        -0.328751,        -0.184386
1603108800.000,2020-10-19 12:00:00,         0.223254,        -0.327047,        -0.196574
1603195200.000,2020-10-20 12:00:00,         0.224816,        -0.326431,        -0.181452
1603281600.000,2020-10-21 12:00:00,         0.226327,        -0.325439,        -0.180371
1603368000.000,2020-10-22 12:00:00,         0.223403,        -0.325034,        -0.196776
1603454400.000,2020-10-23 12:00:00,         0.223155,        -0.327889,        -0.191800
1603540800.000,2020-10-24 12:00:00,         0.225651,        -0.323180,        -0.194809
1603627200.000,2020-10-25 12:00:00,         0.222758,        -0.319959,        -0.192495
1603713600.000,2020-10-26 12:00:00,         0.223481,        -0.318586,        -0.178246
1603800000.000,2020-10-27 12:00:00,         0.220085,        -0.318315,        -0.185534
1603886400.000,2020-10-28 12:00:00,         0.219803,        -0.322061,        -0.186996
1603972800.000,2020-10-29 12:00:00,         0.217713,        -0.319552,        -0.202529
1604059200.000,2020-10-30 12:00:00,         0.216733,        -0.318381,        -0.199586
1604145600.000,2020-10-31 12:00:00,         0.217864,        -0.320820,        -0.192889
1604232000.000,2020-11-01 12:00:00,         0.218509,        -0.320037,        -0.179717
1604318400.000,2020-11-02 12:00:00,         0.217447,        -0.316911,        -0.183854
1604404800.000,2020-11-03 12:00:00,         0.218005,        -0.315812,        -0.189566
1604491200.000,2020-11-04 12:00:00,         0.219556,        -0.316945,        -0.173032
1604577600.000,2020-11-05 12:00:00,         0.221680,        -0.321336,        -0.189128
1604664000.000,2020-11-06 12:00:00,         0.221373,        -0.318379,        -0.186995
1604750400.000,2020-11-07 12:00:00,         0.219506,        -0.316957,        -0.192220
1604836800.000,2020-11-08 12:00:00,         0.221667,        -0.315629,        -0.199136
1604923200.000,2020-11-09 12:00:00,         0.220961,        -0.313631,        -0.180654
1605009600.000,2020-11-10 12:00:00,         0.221052,        -0.316343,        -0.178357
1605096000.000,2020-11-11 12:00:00,         0.218546,        -0.312083,        -0.195263
1605182400.000,2020-11-12 12:00:00,         0.220652,        -0.312007,        -0.199888
1605268800.000,2020-11-13 12:00:00,         0.222607,        -0.314044,        -0.194049
1605355200.000,2020-11-14 12:00:00,         0.221678,        -0.317568,        -0.185513
1605441600.000,2020-11-15 12:00:00,         0.215598,        -0.313603,        -0.182247
1605528000.000,2020-11-16 12:00:00,         0.214970,        -0.313415,        -0.175432
1605614400.000,2020-11-17 12:00:00,         0.216204,        -0.315970,        -0.179404
1605700800.000,2020-11-18 12:00:00,         0.215824,        -0.317211,        -0.180001
1605787200.000,2020-11-19 12:00:00,         0.221480,        -0.308203,        -0.200650
1605873600.000,2020-11-20 12:00:00,         0.213414,        -0.309764,        -0.181932
1605960000.000,2020-11-21 12:00:00,         0.221141,        -0.312349,        -0.184303
1606046400.000,2020-11-22 12:00:00,         0.216181,        -0.314064,        -0.174334
1606132800.000,2020-11-23 12:00:00,         0.214953,        -0.313762,        -0.204466
1606219200.000,2020-11-24 12:00:00,         0.217820,        -0.310411,        -0.179240
1606305600.000,2020-11-25 12:00:00,         0.213108,        -0.307335,        -0.178580
1606392000.000,2020-11-26 12:00:00,         0.210472,        -0.306572,        -0.176487
1606478400.000,2020-11-27 12:00:00,         0.216340,        -0.308367,        -0.175982
1606564800.000,2020-11-28 12:00:00,         0.213025,        -0.310031,        -0.181489
1606651200.000,2020-11-29 12:00:00,         0.215850,        -0.309824,        -0.179343
1606737600.000,2020-11-30 12:00:00,         0.211131,        -0.305786,        -0.175113
1606824000.000,2020-12-01 12:00:00,         0.210671,        -0.308435,        -0.171430
1606910400.000,2020-12-02 12:00:00,         0.211475,        -0.305665,        -0.173482
1606996800.000,2020-12-03 12:00:00,         0.194215,        -0.292525,        -0.164949
1607083200.000,2020-12-04 12:00:00,         0.191192,        -0.281568,        -0.174633
1607169600.000,2020-12-05 12:00:00,         0.188791,        -0.278728,        -0.162422
1607256000.000,2020-12-06 12:00:00,         0.187461,        -0.278195,        -0.168871
1607342400.000,2020-12-07 12:00:00,         0.187825,        -0.280812,        -0.161705
1607428800.000,2020-12-08 12:00:00,         0.187505,        -0.280376,        -0.173261
1607515200.000,2020-12-09 12:00:00,         0.185913,        -0.278277,        -0.168152
1607601600.000,2020-12-10 12:00:00,         0.183149,        -0.274506,        -0.163504
1607688000.000,2020-12-11 12:00:00,         0.182313,        -0.275531,        -0.153158
1607774400.000,2020-12-12 12:00:00,         0.185991,        -0.271421,        -0.167484
1607860800.000,2020-12-13 12:00:00,         0.186312,        -0.277990,        -0.155060
1607947200.000,2020-12-14 12:00:00,         0.188668,        -0.279768,        -0.161459
1608033600.000,2020-12-15 12:00:00,         0.181767,        -0.274628,        -0.157676
1608120000.000,2020-12-16 12:00:00,         0.179957,        -0.271575,        -0.141492
1608206400.000,2020-12-17 12:00:00,         0.178146,        -0.267269,        -0.159170
1608292800.000,2020-12-18 12:00:00,         0.179296,        -0.266336,        -0.136302
1608379200.000,2020-12-19 12:00:00,         0.178423,        -0.264166,        -0.147422
1608465600.000,2020-12-20 12:00:00,         0.176702,        -0.262671,        -0.149292
1608552000.000,2020-12-21 12:00:00,         0.192182,        -0.272451,        -0.148587
1608638400.000,2020-12-22 12:00:00,         0.214369,        -0.301969,        -0.173424
1608724800.000,2020-12-23 12:00:00,         0.228614,        -0.315587,        -0.182557
1608811200.000,2020-12-24 12:00:00,         0.239121,        -0.323069,        -0.192234
1608897600.000,2020-12-25 12:00:00,         0.242859,        -0.329996,        -0.217476
1608984000.000,2020-12-26 12:00:00,         0.248201,        -0.339205,        -0.194056
1609070400.000,2020-12-27 12:00:00,         0.246188,        -0.334804,        -0.212768
1609156800.000,2020-12-28 12:00:00,         0.247375,        -0.332980,        -0.205642
1609243200.000,2020-12-29 12:00:00,         0.245661,        -0.334084,        -0.203638
1609329600.000,2020-12-30 12:00:00,         0.245336,        -0.335316,        -0.209637
1609502400.000,2021-01-01 12:00:00,         0.251051,        -0.330089,        -0.201712
1609588800.000,2021-01-02 12:00:00,         0.254732,        -0.331835,        -0.204328
1609675200.000,2021-01-03 12:00:00,         0.250543,        -0.334945,        -0.212926
1609761600.000,2021-01-04 12:00:00,         0.249522,        -0.335056,        -0.214073
1609848000.000,2021-01-05 12:00:00,         0.249717,        -0.333781,        -0.208695
1609934400.000,2021-01-06 12:00:00,         0.247547,        -0.334994,        -0.208769
1610020800.000,2021-01-07 12:00:00,         0.249959,        -0.337351,        -0.204536
1610107200.000,2021-01-08 12:00:00,         0.251945,        -0.338208,        -0.203996
1610193600.000,2021-01-09 12:00:00,         0.253898,        -0.340632,        -0.207167
1610280000.000,2021-01-10 12:00:00,         0.251736,        -0.341207,        -0.208806
1610366400.000,2021-01-11 12:00:00,         0.248721,        -0.337832,        -0.214356
1610452800.000,2021-01-12 12:00:00,         0.243199,        -0.336198,        -0.209304
1610539200.000,2021-01-13 12:00:00,         0.243026,        -0.335222,        -0.196869
1610625600.000,2021-01-14 12:00:00,         0.243052,        -0.334604,        -0.206687
1610712000.000,2021-01-15 12:00:00,         0.244374,        -0.329060,        -0.199106
1610798400.000,2021-01-16 12:00:00,         0.242382,        -0.332376,        -0.208073
1610884800.000,2021-01-17 12:00:00,         0.241991,        -0.332464,        -0.198271
1610971200.000,2021-01-18 12:00:00,         0.239202,        -0.328397,        -0.212283
1611057600.000,2021-01-19 12:00:00,         0.240192,        -0.330392,        -0.202551
1611144000.000,2021-01-20 12:00:00,         0.242191,        -0.333245,        -0.199146
1611230400.000,2021-01-21 12:00:00,         0.251124,        -0.336948,        -0.211996
1611316800.000,2021-01-22 12:00:00,         0.248454,        -0.335272,        -0.200474
1611403200.000,2021-01-23 12:00:00,         0.247073,        -0.330730,        -0.193945
1611489600.000,2021-01-24 12:00:00,         0.243667,        -0.334950,        -0.200699
1611576000.000,2021-01-25 12:00:00,         0.248285,        -0.337205,        -0.203404
1611662400.000,2021-01-26 12:00:00,         0.241936,        -0.333904,        -0.202035
1611748800.000,2021-01-27 12:00:00,         0.243855,        -0.331789,        -0.199623
1611835200.000,2021-01-28 12:00:00,         0.241669,        -0.328084,        -0.205507
1611921600.000,2021-01-29 12:00:00,         0.241121,        -0.328584,        -0.204551
1612008000.000,2021-01-30 12:00:00,         0.236401,        -0.324677,        -0.216854
1612094400.000,2021-01-31 12:00:00,         0.237895,        -0.327639,        -0.208619
1612180800.000,2021-02-01 12:00:00,         0.233692,        -0.323814,        -0.199112
1612267200.000,2021-02-02 12:00:00,         0.239121,        -0.323251,        -0.205507
1612353600.000,2021-02-03 12:00:00,         0.236038,        -0.331458,        -0.205746
1612440000.000,2021-02-04 12:00:00,         0.240992,        -0.334197,        -0.196907
1612526400.000,2021-02-05 12:00:00,         0.240948,        -0.334089,        -0.214698
1612612800.000,2021-02-06 12:00:00,         0.238254,        -0.333487,        -0.193431
1612699200.000,2021-02-07 12:00:00,         0.235431,        -0.328843,        -0.203395
1612785600.000,2021-02-08 12:00:00,         0.228700,        -0.323193,        -0.203337
1612872000.000,2021-02-09 12:00:00,         0.227841,        -0.323841,        -0.201542
1612958400.000,2021-02-10 12:00:00,         0.233596,        -0.323127,        -0.201486
1613044800.000,2021-02-11 12:00:00,         0.229750,        -0.316586,        -0.200399
1613131200.000,2021-02-12 12:00:00,         0.228815,        -0.319097,        -0.204213
1613217600.000,2021-02-13 12:00:00,         0.226293,        -0.317826,        -0.207550
1613304000.000,2021-02-14 12:00:00,         0.225141,        -0.318254,        -0.188652
1613390400.000,2021-02-15 12:00:00,         0.225677,        -0.319423,        -0.190215
1613476800.000,2021-02-16 12:00:00,         0.224096,        -0.315375,        -0.197793
1613563200.000,2021-02-17 12:00:00,         0.224393,        -0.318622,        -0.192577
1613649600.000,2021-02-18 12:00:00,         0.224735,        -0.314278,        -0.197070
1613736000.000,2021-02-19 12:00:00,         0.224522,        -0.318163,        -0.195310
1613822400.000,2021-02-20 12:00:00,         0.221841,        -0.314836,        -0.195491
1613908800.000,2021-02-21 12:00:00,         0.219047,        -0.314541,        -0.196854
1613995200.000,2021-02-22 12:00:00,         0.225290,        -0.319815,        -0.200224
1614081600.000,2021-02-23 12:00:00,         0.228868,        -0.319295,        -0.196644
1614168000.000,2021-02-24 12:00:00,         0.222279,        -0.310588,        -0.197433
1614254400.000,2021-02-25 12:00:00,         0.222574,        -0.313871,        -0.194964
1614340800.000,2021-02-26 12:00:00,         0.227053,        -0.317716,        -0.195606
1614427200.000,2021-02-27 12:00:00,         0.225680,        -0.316950,        -0.186218
1614513600.000,2021-02-28 12:00:00,         0.226881,        -0.311970,        -0.191792
1614600000.000,2021-03-01 12:00:00,         0.222117,        -0.309334,        -0.198717
1614686400.000,2021-03-02 12:00:00,         0.220717,        -0.312882,        -0.197519
1614772800.000,2021-03-03 12:00:00,         0.217821,        -0.308262,        -0.198860
1614859200.000,2021-03-04 12:00:00,         0.218198,        -0.308204,        -0.185607
1614945600.000,2021-03-05 12:00:00,         0.218974,        -0.308561,        -0.188755
1615032000.000,2021-03-06 12:00:00,         0.221829,        -0.313770,        -0.191372
1615204800.000,2021-03-08 12:00:00,         0.217857,        -0.308278,        -0.181306
1615291200.000,2021-03-09 12:00:00,         0.217050,        -0.309327,        -0.181631
1615377600.000,2021-03-10 12:00:00,         0.214938,        -0.306613,        -0.170200
1615464000.000,2021-03-11 12:00:00,         0.211611,        -0.306476,        -0.177743
1615636800.000,2021-03-13 12:00:00,         0.217147,        -0.310274,        -0.199074
1615723200.000,2021-03-14 12:00:00,         0.211916,        -0.308896,        -0.187890
1615809600.000,2021-03-15 12:00:00,         0.210307,        -0.306123,        -0.168258
1615896000.000,2021-03-16 12:00:00,         0.215164,        -0.306389,        -0.172389
1615982400.000,2021-03-17 12:00:00,         0.221665,        -0.309001,        -0.185340
1616068800.000,2021-03-18 12:00:00,         0.219232,        -0.310733,        -0.185840
1616155200.000,2021-03-19 12:00:00,         0.216934,        -0.308647,        -0.178350
1616241600.000,2021-03-20 12:00:00,         0.212849,        -0.302867,        -0.191660
1616328000.000,2021-03-21 12:00:00,         0.211612,        -0.298067,        -0.195990
1616414400.000,2021-03-22 12:00:00,         0.210227,        -0.301133,        -0.197557
1616500800.000,2021-03-23 12:00:00,         0.210002,        -0.301841,        -0.181664
1616587200.000,2021-03-24 12:00:00,         0.207689,        -0.300243,        -0.191532
1616673600.000,2021-03-25 12:00:00,         0.208451,        -0.301388,        -0.184136
1616760000.000,2021-03-26 12:00:00,         0.210973,        -0.304471,        -0.178681
1616846400.000,2021-03-27 12:00:00,         0.209925,        -0.302961,        -0.194381
1616932800.000,2021-03-28 12:00:00,         0.211625,        -0.299377,        -0.182208
1617019200.000,2021-03-29 12:00:00,         0.209557,        -0.301490,        -0.171704
1617105600.000,2021-03-30 12:00:00,         0.210241,        -0.303198,        -0.182048
1617192000.000,2021-03-31 12:00:00,         0.211214,        -0.300130,        -0.174255
1617278400.000,2021-04-01 12:00:00,         0.209754,        -0.296916,        -0.179301
1617364800.000,2021-04-02 12:00:00,         0.209551,        -0.300630,        -0.181256
1617451200.000,2021-04-03 12:00:00,         0.213415,        -0.299248,        -0.170056
1617537600.000,2021-04-04 12:00:00,         0.210160,        -0.301126,        -0.189122
1617624000.000,2021-04-05 12:00:00,         0.214434,        -0.302076,        -0.187407
1617710400.000,2021-04-06 12:00:00,         0.210421,        -0.302186,        -0.185264
1617796800.000,2021-04-07 12:00:00,         0.210219,        -0.300624,        -0.189029
1617883200.000,2021-04-08 12:00:00,         0.207275,        -0.298284,        -0.182731
1617969600.000,2021-04-09 12:00:00,         0.209051,        -0.298295,        -0.178839
1618056000.000,2021-04-10 12:00:00,         0.210353,        -0.300352,        -0.168892
1618142400.000,2021-04-11 12:00:00,         0.209902,        -0.305953,        -0.171925
1618228800.000,2021-04-12 12:00:00,         0.210378,        -0.303075,        -0.178366
1618315200.000,2021-04-13 12:00:00,         0.207631,        -0.298613,        -0.181134
1618401600.000,2021-04-14 12:00:00,         0.206360,        -0.300606,        -0.174762
1618574400.000,2021-04-16 12:00:00,         0.207747,        -0.304013,        -0.176540
1618660800.000,2021-04-17 12:00:00,         0.209709,        -0.301483,        -0.162932
1618747200.000,2021-04-18 12:00:00,         0.211944,        -0.298807,        -0.172743
1618833600.000,2021-04-19 12:00:00,         0.209120,        -0.299197,        -0.179002
1618920000.000,2021-04-20 12:00:00,         0.205898,        -0.294653,        -0.165544
1619006400.000,2021-04-21 12:00:00,         0.205618,        -0.297884,        -0.179016
1619092800.000,2021-04-22 12:00:00,         0.206365,        -0.294934,        -0.179709
1619179200.000,2021-04-23 12:00:00,         0.208175,        -0.296045,        -0.187389
1619265600.000,2021-04-24 12:00:00,         0.207771,        -0.296633,        -0.185582
1619352000.000,2021-04-25 12:00:00,         0.206791,        -0.295749,        -0.174085
1619438400.000,2021-04-26 12:00:00,         0.205792,        -0.293538,        -0.172053
1619524800.000,2021-04-27 12:00:00,         0.205110,        -0.298327,        -0.167167
1619611200.000,2021-04-28 12:00:00,         0.207416,        -0.300876,        -0.176372
1619697600.000,2021-04-29 12:00:00,         0.210347,        -0.299737,        -0.184259
1619784000.000,2021-04-30 12:00:00,         0.206374,        -0.298838,        -0.179495
1619870400.000,2021-05-01 12:00:00,         0.202505,        -0.294850,        -0.176667
1619956800.000,2021-05-02 12:00:00,         0.209414,        -0.297875,        -0.186767
1620043200.000,2021-05-03 12:00:00,         0.209065,        -0.297863,        -0.174217
1620129600.000,2021-05-04 12:00:00,         0.206698,        -0.296987,        -0.168355
1620216000.000,2021-05-05 12:00:00,         0.206552,        -0.289416,        -0.174319
1620388800.000,2021-05-07 12:00:00,         0.201665,        -0.287740,        -0.170172
1620475200.000,2021-05-08 12:00:00,         0.201688,        -0.289277,        -0.173396
1620561600.000,2021-05-09 12:00:00,         0.198985,        -0.289623,        -0.183569
1620648000.000,2021-05-10 12:00:00,         0.201963,        -0.289374,        -0.170532
1620734400.000,2021-05-11 12:00:00,         0.200632,        -0.289031,        -0.174142
1620820800.000,2021-05-12 12:00:00,         0.201791,        -0.289017,        -0.179293
1620907200.000,2021-05-13 12:00:00,         0.199639,        -0.286882,        -0.173357
1620993600.000,2021-05-14 12:00:00,         0.201085,        -0.288511,        -0.175738
1621080000.000,2021-05-15 12:00:00,         0.202620,        -0.293896,        -0.182243
1621166400.000,2021-05-16 12:00:00,         0.201728,        -0.287927,        -0.169111
1621252800.000,2021-05-17 12:00:00,         0.200600,        -0.288057,        -0.166906
1621339200.000,2021-05-18 12:00:00,         0.201281,        -0.285895,        -0.178220
1621425600.000,2021-05-19 12:00:00,         0.200000,        -0.282432,        -0.177866
1621512000.000,2021-05-20 12:00:00,         0.195834,        -0.282916,        -0.179537
1621598400.000,2021-05-21 12:00:00,         0.197425,        -0.284189,        -0.169799
1621684800.000,2021-05-22 12:00:00,         0.201182,        -0.290973,        -0.174436
1621771200.000,2021-05-23 12:00:00,         0.201868,        -0.288936,        -0.150587
1621857600.000,2021-05-24 12:00:00,         0.195480,        -0.284474,        -0.170404
1621944000.000,2021-05-25 12:00:00,         0.197855,        -0.285644,        -0.170814
1622030400.000,2021-05-26 12:00:00,         0.199591,        -0.288396,        -0.164792
1622116800.000,2021-05-27 12:00:00,         0.196597,        -0.285326,        -0.159400
1622203200.000,2021-05-28 12:00:00,         0.196430,        -0.285426,        -0.162432
1622289600.000,2021-05-29 12:00:00,         0.195320,        -0.286827,        -0.179632
1622376000.000,2021-05-30 12:00:00,         0.191799,        -0.283707,        -0.168015
1622462400.000,2021-05-31 12:00:00,         0.190890,        -0.283507,        -0.165969
1622548800.000,2021-06-01 12:00:00,         0.195635,        -0.282755,        -0.167581
1622635200.000,2021-06-02 12:00:00,         0.189846,        -0.280510,        -0.155930
1622721600.000,2021-06-03 12:00:00,         0.189225,        -0.275785,        -0.166665
1622808000.000,2021-06-04 12:00:00,         0.191905,        -0.284307,        -0.161145
1622894400.000,2021-06-05 12:00:00,         0.196319,        -0.284128,        -0.174047
1622980800.000,2021-06-06 12:00:00,         0.193565,        -0.280690,        -0.164088
1623067200.000,2021-06-07 12:00:00,         0.188694,        -0.279006,        -0.156819
1623153600.000,2021-06-08 12:00:00,         0.189247,        -0.275351,        -0.167873
1623240000.000,2021-06-09 12:00:00,         0.187018,        -0.269173,        -0.156423
1623326400.000,2021-06-10 12:00:00,         0.187865,        -0.270784,        -0.151841
1623412800.000,2021-06-11 12:00:00,         0.187760,        -0.276277,        -0.160252
1623499200.000,2021-06-12 12:00:00,         0.185965,        -0.273443,        -0.158882
1623585600.000,2021-06-13 12:00:00,         0.183224,        -0.272065,        -0.168063
1623672000.000,2021-06-14 12:00:00,         0.182490,        -0.268572,        -0.160021
1623758400.000,2021-06-15 12:00:00,         0.181200,        -0.268082,        -0.162032
1623844800.000,2021-06-16 12:00:00,         0.181005,        -0.270011,        -0.155160
1623931200.000,2021-06-17 12:00:00,         0.179540,        -0.265816,        -0.165396
1624017600.000,2021-06-18 12:00:00,         0.187196,        -0.271021,        -0.158014
1624104000.000,2021-06-19 12:00:00,         0.188405,        -0.273060,        -0.154978
1624190400.000,2021-06-20 12:00:00,         0.184320,        -0.273366,        -0.152882
1624276800.000,2021-06-21 12:00:00,         0.181683,        -0.271605,        -0.152017
1624363200.000,2021-06-22 12:00:00,         0.180781,        -0.266740,        -0.163117
1624449600.000,2021-06-23 12:00:00,         0.181060,        -0.268184,        -0.148218
1624536000.000,2021-06-24 12:00:00,         0.184505,        -0.271230,        -0.151788
1624622400.000,2021-06-25 12:00:00,         0.184622,        -0.272607,        -0.157707
1624708800.000,2021-06-26 12:00:00,         0.183816,        -0.272721,        -0.154774
1624795200.000,2021-06-27 12:00:00,         0.181722,        -0.270148,        -0.149219
1624881600.000,2021-06-28 12:00:00,         0.180757,        -0.267677,        -0.147122
1624968000.000,2021-06-29 12:00:00,         0.183456,        -0.267763,        -0.144893
1625054400.000,2021-06-30 12:00:00,         0.181897,        -0.268282,        -0.147614
1625140800.000,2021-07-01 12:00:00,         0.182367,        -0.264388,        -0.156823
1625227200.000,2021-07-02 12:00:00,         0.186728,        -0.267361,        -0.157274
1625313600.000,2021-07-03 12:00:00,         0.186936,        -0.270790,        -0.149208
1625400000.000,2021-07-04 12:00:00,         0.185697,        -0.266322,        -0.156714
1625486400.000,2021-07-05 12:00:00,         0.178236,        -0.260242,        -0.164481
1625572800.000,2021-07-06 12:00:00,         0.177095,        -0.259456,        -0.164010
1625659200.000,2021-07-07 12:00:00,         0.182824,        -0.265555,        -0.151882
1625745600.000,2021-07-08 12:00:00,         0.178855,        -0.268004,        -0.159150
1625832000.000,2021-07-09 12:00:00,         0.177210,        -0.262663,        -0.141658
1625918400.000,2021-07-10 12:00:00,         0.174093,        -0.259620,        -0.154287
1626004800.000,2021-07-11 12:00:00,         0.176680,        -0.260079,        -0.151686
1626091200.000,2021-07-12 12:00:00,         0.174009,        -0.260125,        -0.152636
1626177600.000,2021-07-13 12:00:00,         0.173743,        -0.255991,        -0.152533
1626264000.000,2021-07-14 12:00:00,         0.173878,        -0.258112,        -0.151425
1626350400.000,2021-07-15 12:00:00,         0.171401,        -0.252270,        -0.151852
1626436800.000,2021-07-16 12:00:00,         0.172882,        -0.257354,        -0.141847
1626523200.000,2021-07-17 12:00:00,         0.174808,        -0.256422,        -0.153894
1626609600.000,2021-07-18 12:00:00,         0.177446,        -0.255261,        -0.152658
1626696000.000,2021-07-19 12:00:00,         0.173729,        -0.252523,        -0.140167
1626782400.000,2021-07-20 12:00:00,         0.171002,        -0.251960,        -0.144934
1626868800.000,2021-07-21 12:00:00,         0.171498,        -0.251947,        -0.146943
1626955200.000,2021-07-22 12:00:00,         0.172550,        -0.254386,        -0.144615
1627041600.000,2021-07-23 12:00:00,         0.170897,        -0.249767,        -0.139609
1627128000.000,2021-07-24 12:00:00,         0.171125,        -0.245748,        -0.148033
1627214400.000,2021-07-25 12:00:00,         0.168198,        -0.250673,        -0.147479
1627300800.000,2021-07-26 12:00:00,         0.168745,        -0.247829,        -0.143568
1627387200.000,2021-07-27 12:00:00,         0.169294,        -0.250097,        -0.144627
1627473600.000,2021-07-28 12:00:00,         0.163652,        -0.248393,        -0.163024
1627560000.000,2021-07-29 12:00:00,         0.165258,        -0.245671,        -0.142341
1627646400.000,2021-07-30 12:00:00,         0.163887,        -0.245108,        -0.134331
1627819200.000,2021-08-01 12:00:00,         0.166819,        -0.245719,        -0.130932
1627905600.000,2021-08-02 12:00:00,         0.167862,        -0.243861,        -0.153128
1627992000.000,2021-08-03 12:00:00,         0.164468,        -0.245752,        -0.138010
1628078400.000,2021-08-04 12:00:00,         0.165682,        -0.243962,        -0.154469
1628164800.000,2021-08-05 12:00:00,         0.161303,        -0.243947,        -0.135930
1628251200.000,2021-08-06 12:00:00,         0.164219,        -0.238618,        -0.135213
1628337600.000,2021-08-07 12:00:00,         0.160166,        -0.240827,        -0.142466
1628424000.000,2021-08-08 12:00:00,         0.158459,        -0.237393,        -0.151876
1628510400.000,2021-08-09 12:00:00,         0.157728,        -0.237698,        -0.139664
1628596800.000,2021-08-10 12:00:00,         0.160525,        -0.227896,        -0.140192
1628683200.000,2021-08-11 12:00:00,         0.159980,        -0.232623,        -0.118019
1628769600.000,2021-08-12 12:00:00,         0.158379,        -0.239483,        -0.151179
1628856000.000,2021-08-13 12:00:00,         0.159031,        -0.238285,        -0.140779
1628942400.000,2021-08-14 12:00:00,         0.160806,        -0.240646,        -0.133268
1629028800.000,2021-08-15 12:00:00,         0.163238,        -0.237064,        -0.130359
1629115200.000,2021-08-16 12:00:00,         0.156494,        -0.237920,        -0.133798
1629201600.000,2021-08-17 12:00:00,         0.155881,        -0.239575,        -0.123624
1629288000.000,2021-08-18 12:00:00,         0.155623,        -0.236473,        -0.140515
1629374400.000,2021-08-19 12:00:00,         0.155872,        -0.234787,        -0.130555
1629460800.000,2021-08-20 12:00:00,         0.158002,        -0.233911,        -0.130404
1629547200.000,2021-08-21 12:00:00,         0.153772,        -0.238186,        -0.136542
1629633600.000,2021-08-22 12:00:00,         0.152923,        -0.232983,        -0.135143
1629720000.000,2021-08-23 12:00:00,         0.155890,        -0.231548,        -0.137320
1629806400.000,2021-08-24 12:00:00,         0.160324,        -0.224037,        -0.143890
